"Cod mes","Cod anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Dtes Empleo","Dtes Empleo hombre edad < 25","Dtes Empleo hombre edad 25 -45","Dtes Empleo hombre edad >=45","Dtes Empleo mujer edad < 25","Dtes Empleo mujer edad 25 -45","Dtes Empleo mujer edad >=45","Dtes EmpleoAgricultura","Dtes Empleo Industria","Dtes Empleo Construcción","Dtes Empleo Servicios","Dtes Empleo Sin empleo Anterior","total Dtes Empleo_min","Cod min_mes","total Dtes Empleo_max"
201101,"2011","43174",9,"Cataluña",43,"Tarragona","Vilella Baixa, La",18,0.25,4,3.08,0.67,4.17,5.83,1.25,5.25,0.33,9.92,1.25,14,"201102",22
201101,"2011","43175",9,"Cataluña",43,"Tarragona","Vilalba dels Arcs",35.75,1.25,10.08,8.67,0.67,7.67,7.42,2.75,15.17,6.17,11.33,0.33,30,"201101",42
201101,"2011","43176",9,"Cataluña",43,"Tarragona","Vimbodí i Poblet",100.33,1,32.92,25.08,1,24.92,15.42,2.92,57.58,11.25,27.08,1.5,95,"201103",109
201101,"2011","43177",9,"Cataluña",43,"Tarragona","Vinebre",52.42,2.58,9.92,13.75,2.83,15.75,7.58,14,3.58,6.58,25.5,2.75,40,"201105",66
201101,"2011","43178",9,"Cataluña",43,"Tarragona","Vinyols i els Arcs",180.42,10.67,51,40,5.75,46.92,26.08,11.08,18.25,32.75,112.58,5.75,154,"201106",219
201101,"2011","43901",9,"Cataluña",43,"Tarragona","Deltebre",1472.67,80.25,446.17,331.33,53.17,329.67,232.08,93.17,151.5,541.42,634.17,52.42,1391,"201107",1567
201101,"2011","43902",9,"Cataluña",43,"Tarragona","Sant Jaume d'Enveja",385,24.08,116.58,92.67,13.42,77.75,60.5,45.5,47,134.25,152.58,5.67,354,"201105",436
201101,"2011","43903",9,"Cataluña",43,"Tarragona","Camarles",382.58,22.67,140.42,79.08,14.67,76.17,49.58,22.17,75.5,132.67,135.92,16.33,363,"201107",417
201101,"2011","43904",9,"Cataluña",43,"Tarragona","Aldea, L'",437.42,29.67,144.75,103.67,14,83.25,62.08,43.5,76.5,96,199.17,22.25,413,"201101",456
201101,"2011","43905",9,"Cataluña",43,"Tarragona","Salou",3453.42,161.33,1053.17,624.33,147,897,570.58,70.58,198.83,319.33,2792.58,72.08,1908,"201108",5008
201101,"2011","43906",9,"Cataluña",43,"Tarragona","Ampolla, L'",300.92,10.75,90.83,54.17,7.33,85.83,52,16.92,40.92,55.08,180.25,7.75,242,"201108",364
201101,"2011","43907",9,"Cataluña",43,"Tarragona","Canonja, La",341.75,36.83,100.42,49.25,23.33,88.25,43.67,3.92,42.08,74.17,203.42,18.17,12,"201101",540
201101,"2011","44001",2,"Aragón",44,"Teruel","Ababuj",0.67,0,0.5,0,0.08,0.08,0,0,0,0.58,0.08,0,0,"201105",2
201101,"2011","44002",2,"Aragón",44,"Teruel","Abejuela",2.92,0.5,0.33,1.33,0,0.75,0,0.5,0,0,2.42,0,1,"201106",5
201101,"2011","44003",2,"Aragón",44,"Teruel","Aguatón",0.5,0,0.42,0,0,0.08,0,0,0,0,0.5,0,0,"201106",2
201101,"2011","44004",2,"Aragón",44,"Teruel","Aguaviva",53.5,4.92,15.5,10.08,1.75,16.5,4.75,5.42,3.58,14.92,28.5,1.08,46,"201108",63
201101,"2011","44005",2,"Aragón",44,"Teruel","Aguilar del Alfambra",5,0.08,2.08,0.67,0,1.17,1,1.75,1,0.75,1.5,0,3,"201101",7
201101,"2011","44006",2,"Aragón",44,"Teruel","Alacón",15.92,0.42,7.17,5.17,0,1.25,1.92,5.33,3.67,3.33,3,0.58,12,"201108",20
201101,"2011","44007",2,"Aragón",44,"Teruel","Alba",13.42,1.83,3.92,3.17,1.42,2.83,0.25,0.5,0.83,3.58,8.25,0.25,10,"201112",17
201101,"2011","44008",2,"Aragón",44,"Teruel","Albalate del Arzobispo",209.33,14.92,44,88.08,7.17,34.5,20.67,37.17,103.33,18.42,49.17,1.25,183,"201101",236
201101,"2011","44009",2,"Aragón",44,"Teruel","Albarracín",89.92,4.33,21,17.42,8.08,17.83,21.25,2.75,10.17,5.67,69.17,2.17,75,"201107",104
201101,"2011","44010",2,"Aragón",44,"Teruel","Albentosa",26.25,0,10.25,5.17,1.25,8.08,1.5,2.92,2.17,4.92,15.58,0.67,22,"201102",33
201101,"2011","44011",2,"Aragón",44,"Teruel","Alcaine",1.5,0.08,0.08,0,0.08,0.5,0.75,0,0,0,1.42,0.08,1,"201101",4
201101,"2011","44012",2,"Aragón",44,"Teruel","Alcalá de la Selva",40.17,2.83,8.5,8.42,0.67,10.92,8.83,1.17,1.92,7.5,28.83,0.75,29,"201102",54
201101,"2011","44013",2,"Aragón",44,"Teruel","Alcañiz",1898.92,145.17,519.67,292.58,120.92,560.42,260.17,202.42,272,351.08,1034.67,38.75,1734,"201105",2118
201101,"2011","44014",2,"Aragón",44,"Teruel","Alcorisa",342.25,22.83,102.75,110,17.75,63.42,25.5,32.92,108.17,54.83,139.42,6.92,321,"201106",378
201101,"2011","44016",2,"Aragón",44,"Teruel","Alfambra",32.25,2.5,9.92,6.17,2.5,6.17,5,6.75,2.67,5.83,15.83,1.17,23,"201105",37
201101,"2011","44017",2,"Aragón",44,"Teruel","Aliaga",18.08,1.25,2.67,4.83,0.92,4.75,3.67,3.5,2.83,1.83,9.42,0.5,16,"201109",21
201101,"2011","44018",2,"Aragón",44,"Teruel","Almohaja",0.08,0,0.08,0,0,0,0,0,0,0.08,0,0,0,"201101",1
201101,"2011","44019",2,"Aragón",44,"Teruel","Alobras",3.75,1.17,1.33,0,0.67,0.58,0,0.83,0,0.25,2.08,0.58,2,"201108",5
201101,"2011","44020",2,"Aragón",44,"Teruel","Alpeñés",0.42,0,0.42,0,0,0,0,0,0,0,0.42,0,0,"201101",1
201101,"2011","44021",2,"Aragón",44,"Teruel","Allepuz",4.67,0.83,1,0.92,1,0.92,0,0.33,0,0.92,3.42,0,2,"201108",7
201101,"2011","44022",2,"Aragón",44,"Teruel","Alloza",56.33,4.5,9.67,22.92,4.25,10.42,4.58,1.92,22.33,10.67,18,3.42,51,"201105",61
201101,"2011","44023",2,"Aragón",44,"Teruel","Allueva",1,0,0,1,0,0,0,0,0,0,1,0,1,"201101",1
201101,"2011","44024",2,"Aragón",44,"Teruel","Anadón",0.58,0,0.58,0,0,0,0,0.08,0,0.5,0,0,0,"201107",1
201101,"2011","44025",2,"Aragón",44,"Teruel","Andorra",1187.5,87.17,253.17,436.83,63.5,238.58,108.25,50.42,480,177.58,404.08,75.42,1134,"201105",1231
201101,"2011","44026",2,"Aragón",44,"Teruel","Arcos de las Salinas",3.83,0.17,0.58,2,0,0.75,0.33,0,1.42,0,2.42,0,2,"201108",7
201101,"2011","44027",2,"Aragón",44,"Teruel","Arens de Lledó",8.5,0,2.17,3,0.5,1.67,1.17,0,3,1,4.42,0.08,7,"201102",13
201101,"2011","44028",2,"Aragón",44,"Teruel","Argente",2.92,0.5,0.92,1.25,0,0,0.25,0,0.5,0.83,1.25,0.33,1,"201107",5
201101,"2011","44029",2,"Aragón",44,"Teruel","Ariño",100.75,5.67,12.08,63.08,3.92,10.58,5.42,1.17,56.75,11.33,24.83,6.67,95,"201108",106
201101,"2011","44031",2,"Aragón",44,"Teruel","Azaila",3.83,0.25,0.33,1.92,0,0,1.33,0,0.33,0.25,3.25,0,3,"201103",5
201101,"2011","44032",2,"Aragón",44,"Teruel","Bádenas",0.08,0,0.08,0,0,0,0,0,0,0,0.08,0,0,"201101",1
201101,"2011","44033",2,"Aragón",44,"Teruel","Báguena",17.67,2.83,3.75,7,0.17,2.58,1.33,3.83,3.08,4.33,3.83,2.58,16,"201102",22
201101,"2011","44034",2,"Aragón",44,"Teruel","Bañón",3.75,0.33,0.33,0.75,0,0.67,1.67,0,1.25,0,2.25,0.25,2,"201102",5
201101,"2011","44035",2,"Aragón",44,"Teruel","Barrachina",3.67,0,1.42,0.5,0,1.17,0.58,0,0.42,0,3.25,0,2,"201106",5
201101,"2011","44036",2,"Aragón",44,"Teruel","Bea",0.58,0,0.58,0,0,0,0,0.17,0,0.33,0.08,0,0,"201101",1
201101,"2011","44037",2,"Aragón",44,"Teruel","Beceite",37.75,3,7.5,12,0.83,6.08,8.33,3.42,3.17,7.58,23.33,0.25,30,"201109",48
201101,"2011","44038",2,"Aragón",44,"Teruel","Belmonte de San José",5,0,2,0.58,0,0.5,1.92,0,1,0.75,3.25,0,4,"201101",6
201101,"2011","44039",2,"Aragón",44,"Teruel","Bello",7.25,0.17,0,3.92,0,2.25,0.92,2.5,0,0,4.5,0.25,6,"201104",9
201101,"2011","44040",2,"Aragón",44,"Teruel","Berge",21.83,0.25,4.67,6.92,1.42,6,2.58,0.25,7.17,4,10.42,0,18,"201109",26
201101,"2011","44041",2,"Aragón",44,"Teruel","Bezas",6,0,2.92,0.67,0.08,2.33,0,1.5,0.25,0,4.08,0.17,4,"201108",8
201101,"2011","44042",2,"Aragón",44,"Teruel","Blancas",3.67,0,0.58,0.33,0,0.83,1.92,0,0,0.92,2.75,0,2,"201108",6
201101,"2011","44043",2,"Aragón",44,"Teruel","Blesa",4.42,0.5,0,2.58,0,0,1.33,0.33,0.25,0.42,3.42,0,2,"201106",7
201101,"2011","44044",2,"Aragón",44,"Teruel","Bordón",9.08,0.67,4.75,2.5,0,0.25,0.92,1.17,0.92,1.83,5.17,0,7,"201105",12
201101,"2011","44045",2,"Aragón",44,"Teruel","Bronchales",23.17,3.58,4.17,1.75,2,4.92,6.75,0.58,0.83,2.17,16.33,3.25,11,"201108",29
201101,"2011","44046",2,"Aragón",44,"Teruel","Bueña",2.17,0,0.58,1.25,0,0,0.33,0.08,0,1.5,0.58,0,1,"201107",5
201101,"2011","44047",2,"Aragón",44,"Teruel","Burbáguena",5.92,0.17,1.83,1.33,0,2.25,0.33,0.67,0.58,0.42,4.25,0,4,"201107",7
201101,"2011","44048",2,"Aragón",44,"Teruel","Cabra de Mora",10.83,2.08,2.17,2.42,0.67,0.5,3,0.83,0.33,3,6.33,0.33,8,"201101",14
201101,"2011","44049",2,"Aragón",44,"Teruel","Calaceite",64.17,9,10.83,11.42,4.5,17.42,11,9.67,9,6.67,36,2.83,61,"201101",68
201101,"2011","44050",2,"Aragón",44,"Teruel","Calamocha",417.92,26.25,111.17,84.5,21.33,109.42,65.25,37.25,100.92,56.5,195.08,28.17,385,"201101",452
201101,"2011","44051",2,"Aragón",44,"Teruel","Calanda",436.08,26.5,108,105.92,21.75,104.33,69.58,66.75,93.08,82.08,191.5,2.67,363,"201109",495
201101,"2011","44052",2,"Aragón",44,"Teruel","Calomarde",1.92,0,1.42,0.5,0,0,0,0,0.67,0,1.25,0,1,"201105",3
201101,"2011","44053",2,"Aragón",44,"Teruel","Camañas",5.25,0.67,1.17,0,1.08,2.33,0,0.42,0.08,1,3.67,0.08,4,"201105",8
201101,"2011","44054",2,"Aragón",44,"Teruel","Camarena de la Sierra",11.83,1.83,3.75,2.17,0,3.17,0.92,0.42,0.75,3,6.75,0.92,9,"201108",15
201101,"2011","44055",2,"Aragón",44,"Teruel","Camarillas",8.33,1.75,1.5,3.17,0.67,1.08,0.17,1.17,1.42,3.42,1.17,1.17,6,"201106",13
201101,"2011","44056",2,"Aragón",44,"Teruel","Caminreal",40.83,1.42,13.83,9.33,1.5,6.92,7.83,3.92,10,6.58,18.92,1.42,31,"201101",47
201101,"2011","44059",2,"Aragón",44,"Teruel","Cantavieja",46.75,4.08,11.17,5.17,3.33,13.42,9.58,2,11.83,3.83,24.58,4.5,43,"201103",53
201101,"2011","44060",2,"Aragón",44,"Teruel","Cañada de Benatanduz",1.42,0.25,0,0,0,1.17,0,0,0,0.25,1.17,0,0,"201108",3
201101,"2011","44061",2,"Aragón",44,"Teruel","Cañada de Verich, La",6.83,0,3.92,0,0,1.75,1.17,0,0,3,3.83,0,5,"201101",9
201101,"2011","44062",2,"Aragón",44,"Teruel","Cañada Vellida",0,0,0,0,0,0,0,0,0,0,0,0,0,"201101",0
201101,"2011","44063",2,"Aragón",44,"Teruel","Cañizar del Olivar",13.5,0.08,5.25,3.58,0.5,1,3.08,3.17,5.5,1.42,2.42,1,11,"201105",16
201101,"2011","44064",2,"Aragón",44,"Teruel","Cascante del Río",8.5,1.25,2.75,1.75,1.08,0.42,1.25,0.67,0.92,1.33,5.33,0.25,6,"201107",11
201101,"2011","44065",2,"Aragón",44,"Teruel","Castejón de Tornos",1.67,0,0.58,0,0.5,0.58,0,0,0.25,0,1.42,0,0,"201104",3
201101,"2011","44066",2,"Aragón",44,"Teruel","Castel de Cabra",8.83,0.08,2.58,3.08,0,2.42,0.67,0.67,3.92,0.42,2.92,0.92,5,"201103",12
201101,"2011","44067",2,"Aragón",44,"Teruel","Castelnou",7.83,0,0,0.42,1.08,5.08,1.25,0,0.92,0.33,6.58,0,5,"201101",13
201101,"2011","44068",2,"Aragón",44,"Teruel","Castelserás",76.92,3.67,21.67,15.42,2.83,22.5,10.83,4.08,15.83,13.25,41.58,2.17,64,"201101",84
201101,"2011","44070",2,"Aragón",44,"Teruel","Castellar, El",1.67,0,1.17,0.33,0.17,0,0,0,0,1.25,0.42,0,1,"201101",4
201101,"2011","44071",2,"Aragón",44,"Teruel","Castellote",64.42,3.58,15.92,20.33,1.58,10.58,12.42,3.42,18.83,10.25,31.5,0.42,53,"201104",74
201101,"2011","44074",2,"Aragón",44,"Teruel","Cedrillas",43.25,1.83,9.42,8.33,3.08,12.33,8.25,5.17,5.58,7.42,23.08,2,34,"201107",57
201101,"2011","44075",2,"Aragón",44,"Teruel","Celadas",35.5,4.42,6.33,7.67,2.17,8.25,6.67,2.92,3.92,8.58,15.83,4.25,32,"201102",38
201101,"2011","44076",2,"Aragón",44,"Teruel","Cella",273.83,17.92,91.33,43,15.75,63.17,42.67,15.33,50.83,60.08,136.5,11.08,248,"201106",302
201101,"2011","44077",2,"Aragón",44,"Teruel","Cerollera, La",5.75,0,1.42,1.58,0,1.67,1.08,0.17,2.08,1,2.5,0,4,"201105",9
201101,"2011","44080",2,"Aragón",44,"Teruel","Codoñera, La",20.75,2,6.25,1,2,6.25,3.25,2.67,1.25,2.58,13.67,0.58,16,"201103",26
201101,"2011","44082",2,"Aragón",44,"Teruel","Corbalán",8.67,0.75,1.08,1.33,1.25,2,2.25,0.67,0.58,0.92,4.75,1.75,8,"201101",9
201101,"2011","44084",2,"Aragón",44,"Teruel","Cortes de Aragón",0.83,0,0,0.25,0,0.58,0,0,0.25,0,0.58,0,0,"201101",2
201101,"2011","44085",2,"Aragón",44,"Teruel","Cosa",0.83,0,0.83,0,0,0,0,0,0,0,0.83,0,0,"201101",1
201101,"2011","44086",2,"Aragón",44,"Teruel","Cretas",34.83,2.08,8.33,9.25,2.58,8.75,3.83,8.25,4.5,1.58,20,0.5,30,"201105",38
201101,"2011","44087",2,"Aragón",44,"Teruel","Crivillén",6,0.42,1.17,2.33,0.58,1.5,0,0,1.83,0.42,3.75,0,4,"201101",7
201101,"2011","44088",2,"Aragón",44,"Teruel","Cuba, La",2.33,0,0.92,1,0,0.25,0.17,1,0.17,0.33,0.83,0,1,"201105",4
201101,"2011","44089",2,"Aragón",44,"Teruel","Cubla",6.92,0.92,1.92,0.75,0.08,2.25,1,0.17,1.42,0.67,4,0.67,5,"201101",9
201101,"2011","44090",2,"Aragón",44,"Teruel","Cucalón",2.67,0,1.67,1,0,0,0,0.17,1.33,1,0.17,0,2,"201101",5
201101,"2011","44092",2,"Aragón",44,"Teruel","Cuervo, El",5.33,0,1.83,1.42,0.75,0.67,0.67,0,0.75,1.17,3.42,0,3,"201105",7
201101,"2011","44093",2,"Aragón",44,"Teruel","Cuevas de Almudén",15.92,1.08,2.33,6.17,0.08,4.58,1.67,0.17,6.17,4.25,5.08,0.25,14,"201102",19
201101,"2011","44094",2,"Aragón",44,"Teruel","Cuevas Labradas",7.58,0,1.17,3.5,0.67,2.08,0.17,0,1.08,0.75,5.08,0.67,4,"201108",10
201101,"2011","44096",2,"Aragón",44,"Teruel","Ejulve",14.83,1.67,2.92,5.5,1.5,2.17,1.08,1,2.75,2.25,7.83,1,12,"201105",18
201101,"2011","44097",2,"Aragón",44,"Teruel","Escorihuela",6.33,0.92,2,0.75,0,1.08,1.58,0.5,0.5,0.58,4.5,0.25,5,"201108",8
201101,"2011","44099",2,"Aragón",44,"Teruel","Escucha",169.67,18.17,34.5,47.58,12.75,34.5,22.17,4.42,50.58,12.67,85.17,16.83,153,"201105",195
201101,"2011","44100",2,"Aragón",44,"Teruel","Estercuel",32.25,1.75,13,9.75,2.67,4.5,0.58,6.08,10.83,5.08,9.5,0.75,26,"201112",38
201101,"2011","44101",2,"Aragón",44,"Teruel","Ferreruela de Huerva",0.08,0,0.08,0,0,0,0,0,0,0,0.08,0,0,"201101",1
201101,"2011","44102",2,"Aragón",44,"Teruel","Fonfría",0.67,0,0,0,0,0,0.67,0.67,0,0,0,0,0,"201109",1
201101,"2011","44103",2,"Aragón",44,"Teruel","Formiche Alto",9.17,0.58,1,1,0.25,3.42,2.92,0.75,4.92,1.17,0.67,1.67,5,"201102",12
201101,"2011","44105",2,"Aragón",44,"Teruel","Fórnoles",7.58,0.67,2.08,2.83,0,2,0,0.33,0.42,2.67,3.83,0.33,4,"201108",13
201101,"2011","44106",2,"Aragón",44,"Teruel","Fortanete",20.5,3.17,3.92,4.17,1.33,4.67,3.25,1.67,3.92,3.67,10.75,0.5,18,"201101",26
201101,"2011","44107",2,"Aragón",44,"Teruel","Foz-Calanda",19.25,0.67,6,2.92,0.58,5.08,4,0.17,0.92,3.92,14.25,0,16,"201105",26
201101,"2011","44108",2,"Aragón",44,"Teruel","Fresneda, La",38.92,5.08,9.5,5.67,1.83,8.92,7.92,1.08,6.42,3.25,27.17,1,33,"201101",45
201101,"2011","44109",2,"Aragón",44,"Teruel","Frías de Albarracín",14.17,1.83,2.5,2.92,0.75,5.33,0.83,2.75,0.08,0.33,10.67,0.33,12,"201102",18
201101,"2011","44110",2,"Aragón",44,"Teruel","Fuenferrada",0.92,0,0.92,0,0,0,0,0,0.92,0,0,0,0,"201112",1
201101,"2011","44111",2,"Aragón",44,"Teruel","Fuentes Calientes",6.83,0,2.42,2,0,1.42,1,2.25,1.67,0,2.83,0.08,5,"201101",9
201101,"2011","44112",2,"Aragón",44,"Teruel","Fuentes Claras",39.25,1,11.08,15.17,2.17,3.75,6.08,7.92,9.42,9.33,11.17,1.42,36,"201106",41
201101,"2011","44113",2,"Aragón",44,"Teruel","Fuentes de Rubielos",21.17,0.5,5.58,6.17,0.92,5.08,2.92,2.5,1.5,2.58,13.25,1.33,17,"201101",27
201101,"2011","44114",2,"Aragón",44,"Teruel","Fuentespalda",25.25,2.83,8.75,5.83,0.92,4,2.92,4.17,4.67,2.08,14.33,0,21,"201112",32
201101,"2011","44115",2,"Aragón",44,"Teruel","Galve",9,0.83,4,0.58,0.25,3,0.33,2.08,0.25,1.92,4.42,0.33,4,"201107",14
201101,"2011","44116",2,"Aragón",44,"Teruel","Gargallo",7.5,0,1,3.83,0,2.67,0,0,3.33,0.67,3,0.5,7,"201101",9
201101,"2011","44117",2,"Aragón",44,"Teruel","Gea de Albarracín",30.75,3.92,9.17,4.67,0.83,7.5,4.67,1.5,6.75,2.67,19.58,0.25,23,"201107",35
201101,"2011","44118",2,"Aragón",44,"Teruel","Ginebrosa, La",12.33,0.75,2.67,4.25,0.92,1.75,2,2,1.17,4.5,4.67,0,11,"201109",15
201101,"2011","44119",2,"Aragón",44,"Teruel","Griegos",12.92,1.08,1.58,4.17,1.17,2.08,2.83,2.42,0,0,10.5,0,9,"201106",17
201101,"2011","44120",2,"Aragón",44,"Teruel","Guadalaviar",17.75,3.5,1.83,2.42,2.08,7,0.92,3.83,1.33,2.42,9,1.17,14,"201109",21
201101,"2011","44121",2,"Aragón",44,"Teruel","Gúdar",4.5,0,1.5,0,0,2.25,0.75,0.17,0,0,4.33,0,3,"201101",7
201101,"2011","44122",2,"Aragón",44,"Teruel","Híjar",206.58,13.08,47.75,51.58,4.92,41.42,47.83,23.67,90.83,14.83,75.58,1.67,190,"201110",215
201101,"2011","44123",2,"Aragón",44,"Teruel","Hinojosa de Jarque",8.67,0,3.5,2.5,0,0.5,2.17,2.25,2,2.75,1.67,0,8,"201101",11
201101,"2011","44124",2,"Aragón",44,"Teruel","Hoz de la Vieja, La",2.92,0.25,0.67,1,0,0,1,0,1,0,1.67,0.25,2,"201103",5
201101,"2011","44125",2,"Aragón",44,"Teruel","Huesa del Común",2,0.5,0.5,1,0,0,0,0,0,1.25,0.75,0,1,"201105",3
201101,"2011","44126",2,"Aragón",44,"Teruel","Iglesuela del Cid, La",41.92,3.75,19.33,8.08,1.83,5.17,3.75,1.42,14.17,11.92,12,2.42,37,"201107",47
201101,"2011","44127",2,"Aragón",44,"Teruel","Jabaloyas",1.83,0,0.42,1,0,0.42,0,0.42,0,0,1.42,0,0,"201107",4
201101,"2011","44128",2,"Aragón",44,"Teruel","Jarque de la Val",4.92,0,0,2.17,0,0,2.75,1,2.92,0.17,0.83,0,4,"201108",6
201101,"2011","44129",2,"Aragón",44,"Teruel","Jatiel",3.42,0.67,0.17,0.42,0.33,1.25,0.58,0,1.17,0,2.25,0,1,"201105",6
201101,"2011","44130",2,"Aragón",44,"Teruel","Jorcas",3.08,0.17,0,0,0.17,1.92,0.83,0,0,0.17,2.92,0,2,"201101",5
201101,"2011","44131",2,"Aragón",44,"Teruel","Josa",0.67,0.25,0.25,0,0.17,0,0,0.17,0,0.25,0.25,0,0,"201101",3
201101,"2011","44132",2,"Aragón",44,"Teruel","Lagueruela",0.75,0,0.08,0,0.17,0.5,0,0.17,0,0,0.08,0.5,0,"201101",2
201101,"2011","44133",2,"Aragón",44,"Teruel","Lanzuela",1,0,0.17,0.58,0,0.25,0,0.08,0,0.58,0.33,0,0,"201102",2
201101,"2011","44135",2,"Aragón",44,"Teruel","Libros",8.5,1.08,0.42,2.75,0.42,1,2.83,0,0.42,0.58,6.58,0.92,7,"201101",10
201101,"2011","44136",2,"Aragón",44,"Teruel","Lidón",0.83,0,0,0.83,0,0,0,0,0,0,0.83,0,0,"201101",1
201101,"2011","44137",2,"Aragón",44,"Teruel","Linares de Mora",9.17,0.25,4,1.67,1.25,0.83,1.17,0,2.5,2,4.67,0,7,"201101",13
201101,"2011","44138",2,"Aragón",44,"Teruel","Loscos",5.5,0.5,0.92,0.92,0.25,1.25,1.67,0.25,0.92,0.25,4.08,0,3,"201101",9
201101,"2011","44141",2,"Aragón",44,"Teruel","Lledó",6.67,0,0.25,3.5,0.5,1.42,1,1.33,0.75,0.92,3.67,0,5,"201108",8
201101,"2011","44142",2,"Aragón",44,"Teruel","Maicas",0.25,0,0,0.25,0,0,0,0,0,0,0.25,0,0,"201101",1
201101,"2011","44143",2,"Aragón",44,"Teruel","Manzanera",46.75,1.67,10.67,9.42,6.08,8.83,10.08,3.33,5.75,3.83,32.58,1.25,36,"201108",63
201101,"2011","44144",2,"Aragón",44,"Teruel","Martín del Río",44.33,1.67,8.42,16.25,0.33,8.92,8.75,4.5,15.25,5,18,1.58,37,"201103",55
201101,"2011","44145",2,"Aragón",44,"Teruel","Mas de las Matas",108,4.75,33.42,21.17,3,22.92,22.75,8.75,30.33,15.67,52.5,0.75,98,"201107",115
201101,"2011","44146",2,"Aragón",44,"Teruel","Mata de los Olmos, La",23.08,1.75,8.42,5.5,0.83,4,2.58,0.25,5.75,4.75,11.83,0.5,19,"201108",27
201101,"2011","44147",2,"Aragón",44,"Teruel","Mazaleón",30.08,2,11.42,6.17,1.17,5.58,3.75,6.08,0.75,4.92,18.33,0,19,"201109",41
201101,"2011","44148",2,"Aragón",44,"Teruel","Mezquita de Jarque",8.08,0,2.5,2.83,0.25,1.5,1,0.83,2.25,0.58,2.58,1.83,6,"201101",9
201101,"2011","44149",2,"Aragón",44,"Teruel","Mirambel",9.5,2.33,1.83,0.58,0,3.58,1.17,2.67,0.25,2.08,3.83,0.67,7,"201104",12
201101,"2011","44150",2,"Aragón",44,"Teruel","Miravete de la Sierra",1.83,0.08,1.5,0,0,0.25,0,0.08,0.25,0,1.5,0,1,"201102",3
201101,"2011","44151",2,"Aragón",44,"Teruel","Molinos",15.75,2.58,4.42,3.33,0.33,4.08,1,1.25,1.5,2.67,10.25,0.08,11,"201111",20
201101,"2011","44152",2,"Aragón",44,"Teruel","Monforte de Moyuela",1.08,0,1,0,0,0,0.08,0,0,1,0,0.08,1,"201101",2
201101,"2011","44153",2,"Aragón",44,"Teruel","Monreal del Campo",233.33,13.17,61.25,50.58,15.17,66.83,26.33,18.75,64.08,37.42,101.92,11.17,217,"201107",251
201101,"2011","44154",2,"Aragón",44,"Teruel","Monroyo",32.25,3.25,15.67,3.92,1.67,4.58,3.17,12.58,1.83,4.58,12.58,0.67,27,"201111",40
201101,"2011","44155",2,"Aragón",44,"Teruel","Montalbán",159.67,11.75,30.17,40.83,14.92,36.17,25.83,9,39.58,17.58,82.58,10.92,143,"201106",190
201101,"2011","44156",2,"Aragón",44,"Teruel","Monteagudo del Castillo",3.25,0.25,0.58,0.08,1,0,1.33,0.17,0.25,0.08,2.75,0,1,"201107",5
201101,"2011","44157",2,"Aragón",44,"Teruel","Monterde de Albarracín",1.42,0.08,0.5,0.75,0,0.08,0,0,0,0.25,1.17,0,1,"201101",5
201101,"2011","44158",2,"Aragón",44,"Teruel","Mora de Rubielos",171.67,9.42,32.33,24.25,8.33,60,37.33,6.08,26.92,38.42,87.67,12.58,162,"201105",214
201101,"2011","44159",2,"Aragón",44,"Teruel","Moscardón",5.33,0,1.58,1.83,0.42,1.25,0.25,1.67,0,0.92,2.5,0.25,1,"201107",8
201101,"2011","44160",2,"Aragón",44,"Teruel","Mosqueruela",60.42,4.25,21.83,6.92,3.42,13.5,10.5,3.17,22.17,7.67,25.83,1.58,50,"201109",68
201101,"2011","44161",2,"Aragón",44,"Teruel","Muniesa",27.83,2.08,11.92,4.5,0.33,6.08,2.92,4.33,3.25,5.42,13.17,1.67,24,"201107",34
201101,"2011","44163",2,"Aragón",44,"Teruel","Noguera de Albarracín",14,0.5,1.25,2.92,1.75,4.75,2.83,1.83,0,1.25,10.33,0.58,9,"201107",21
201101,"2011","44164",2,"Aragón",44,"Teruel","Nogueras",0.5,0,0.33,0.17,0,0,0,0,0,0,0.5,0,0,"201105",1
201101,"2011","44165",2,"Aragón",44,"Teruel","Nogueruelas",11.17,0.75,4.33,0.25,1.5,3.42,0.92,1.83,0,1.08,8.25,0,6,"201108",15
201101,"2011","44167",2,"Aragón",44,"Teruel","Obón",3.42,0,1.08,1.58,0,0,0.75,0,0,3.25,0.17,0,2,"201103",5
201101,"2011","44168",2,"Aragón",44,"Teruel","Odón",7.67,0,1.92,1.25,0,3.5,1,0,1.5,1,5,0.17,6,"201101",9
201101,"2011","44169",2,"Aragón",44,"Teruel","Ojos Negros",22.58,1.08,4.58,3.58,0.67,9.42,3.25,2.08,4.75,2.08,11.75,1.92,19,"201108",27
201101,"2011","44171",2,"Aragón",44,"Teruel","Olba",34.92,0.25,12.33,4.92,1,13.17,3.25,3.17,2.17,8.33,20.75,0.5,30,"201109",39
201101,"2011","44172",2,"Aragón",44,"Teruel","Oliete",14.83,0.75,3.17,7.42,0.08,2.33,1.08,1.83,4.58,4,3.67,0.75,13,"201101",20
201101,"2011","44173",2,"Aragón",44,"Teruel","Olmos, Los",7.42,0.75,2.67,1.25,0,2.42,0.33,0.17,2.25,2.25,2.75,0,4,"201107",10
