"anio","Cod municipio","Cod comunidad","Comunidad Aut","Cod provincia","Provincia","Municipio","total Paro Registrado","Paro hombre edad < 25","Paro hombre edad 25 -45","Paro hombre edad >=45","Paro mujer edad < 25","Paro mujer edad 25 -45","Paro mujer edad >=45","Paro Agricultura","Paro Industria","Paro Construcción","Paro Servicios","Paro Sin empleo Anterior","total Paro Registrado_min","Cod min_mes","total Paro Registrado_max","Cod max_mes"
"2014","03010",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alfafara",32.67,1.08,6.67,6,1.25,10,7.67,0.08,10.75,0.42,18.92,2.5,28,"12",35,"09"
"2014","03011",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alfàs del Pi, l'",1128.5,49.42,224.67,243.92,39,278.83,292.67,10.25,38.5,142.42,903.75,33.58,999,"07",1229,"02"
"2014","03012",10,"Comunitat Valenciana",3,"Alicante/Alacant","Algorfa",221.83,7.75,34.17,52.67,8.33,60.25,58.67,6.5,25,38.17,140.25,11.92,203,"07",258,"01"
"2014","03013",10,"Comunitat Valenciana",3,"Alicante/Alacant","Algueña",159.08,7.5,33,33.75,4.08,41.33,39.42,18.58,43,8.08,67.25,22.17,144,"12",179,"02"
"2014","03014",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alicante/Alacant",37200.58,1462.58,8203.83,8481.58,1331.67,8996,8724.92,757.92,2130.92,4935.58,26672.67,2703.5,35926,"06",39156,"01"
"2014","03015",10,"Comunitat Valenciana",3,"Alicante/Alacant","Almoradí",2759.42,126.83,635.58,603.42,123.58,676.5,593.5,201.17,365.92,480.25,1413.92,298.17,2677,"12",2883,"01"
"2014","03016",10,"Comunitat Valenciana",3,"Alicante/Alacant","Almudaina",6.17,0.5,2.08,1.42,0.25,0.67,1.25,0,2.42,0.83,2.92,0,4,"05",7,"02"
"2014","03017",10,"Comunitat Valenciana",3,"Alicante/Alacant","Alqueria d'Asnar, l'",52.08,0.75,9.83,10.17,0.92,18.83,11.58,0.42,15.08,5.67,27.5,3.42,36,"12",63,"02"
"2014","03018",10,"Comunitat Valenciana",3,"Alicante/Alacant","Altea",1908.58,59.08,445,442.92,57.33,452.83,451.42,70,89.08,311.83,1363.92,73.75,1741,"08",2107,"02"
"2014","03019",10,"Comunitat Valenciana",3,"Alicante/Alacant","Aspe",2857.17,133.25,594.25,647.42,98.75,694.42,689.08,451,644.92,374.42,1095.25,291.58,2678,"11",3095,"02"
"2014","03020",10,"Comunitat Valenciana",3,"Alicante/Alacant","Balones",18.25,0.58,3.33,8.25,0,2.5,3.58,0,0.25,1.33,16.08,0.58,15,"02",22,"06"
"2014","03021",10,"Comunitat Valenciana",3,"Alicante/Alacant","Banyeres de Mariola",554.33,20.42,69.58,76.92,26.17,150.67,210.58,10.33,183.83,23.58,239.83,96.75,523,"12",602,"01"
"2014","03022",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benasau",14.75,0,3.58,1.92,0.67,4,4.58,0.42,4.25,0.75,8.33,1,10,"09",18,"06"
"2014","03023",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beneixama",113.92,5.67,22.33,23.75,4.33,27.58,30.25,23.5,23.58,8.75,43.33,14.75,88,"12",132,"03"
"2014","03024",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benejúzar",649.42,38.25,129.17,171.67,25.17,134.08,151.08,29.5,92.67,148.25,339.5,39.5,620,"12",683,"01"
"2014","03025",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benferri",200.17,9.08,43.58,53.25,3.17,47.83,43.25,13.25,19.58,47.83,106.67,12.83,184,"12",214,"01"
"2014","03026",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniarbeig",194.83,6.92,33.08,56.42,5.33,45.67,47.42,6.5,16.42,33.25,123.5,15.17,183,"06",221,"02"
"2014","03027",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniardá",9.92,0.83,2.67,1.33,0.42,3.5,1.17,1.08,0,1,7.67,0.17,6,"01",13,"09"
"2014","03028",10,"Comunitat Valenciana",3,"Alicante/Alacant","Beniarrés",118.67,6,23.83,38.75,4.17,28.92,17,7.17,21.83,23.75,61,4.92,108,"09",133,"01"
"2014","03029",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benigembla",20.58,0,4.5,8.83,0,2.42,4.83,0,1.67,2.67,15.92,0.33,14,"12",24,"01"
"2014","03030",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benidoleig",83.42,0.92,18.75,18.08,2.58,15.5,27.58,2.17,4.33,10.58,60.5,5.83,78,"10",88,"01"
"2014","03031",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benidorm",6593.17,293.5,1376.92,1425,232.33,1537.33,1728.08,108.5,199.5,592.83,5501.33,191,5572,"08",7725,"01"
"2014","03032",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benifallim",13.67,0.92,3.83,3.58,0.42,2.33,2.58,0,2.42,3.75,6.17,1.33,6,"12",17,"04"
"2014","03033",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benifato",12.33,0,1.33,4.67,0,2.42,3.92,0.67,0.08,2,8.67,0.92,10,"08",15,"01"
"2014","03034",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benijófar",245.17,9.83,51.25,53.58,8.25,52.42,69.83,11.42,21.25,48.83,157.75,5.92,229,"08",275,"01"
"2014","03035",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benilloba",98.33,3.83,23.25,27.92,2.42,11.75,29.17,1.33,19.58,13.25,56.5,7.67,91,"10",104,"05"
"2014","03036",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benillup",10.17,1,1,3,0,1.08,4.08,1.75,1.17,0.67,6.08,0.5,9,"07",12,"01"
"2014","03037",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimantell",34.08,0.75,10.83,6,0.58,7.25,8.67,2.08,2.58,2.08,27.08,0.25,30,"06",38,"02"
"2014","03038",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimarfull",36.42,0.75,6.25,13.08,0.33,4.92,11.08,1.83,9.83,3.08,20.67,1,31,"06",41,"11"
"2014","03039",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimassot",13.33,0,2.92,7.92,0,0,2.5,0,1.25,1.25,10.83,0,11,"01",15,"08"
"2014","03040",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benimeli",28.42,1.17,8.17,4.17,1.58,6.08,7.25,1.42,1,5.25,17.67,3.08,23,"12",33,"02"
"2014","03041",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benissa",853.33,35.75,186.5,211.42,28,220.42,171.25,22.67,44.33,161.5,568.83,56,791,"08",914,"01"
"2014","03042",10,"Comunitat Valenciana",3,"Alicante/Alacant","Benitachell/Poble Nou de Benitatxell, el",173.25,7.25,42.5,52.08,2.75,35.58,33.08,4,10.58,35.83,111.92,10.92,157,"08",197,"03"
"2014","03043",10,"Comunitat Valenciana",3,"Alicante/Alacant","Biar",398.08,12.83,66.67,88.08,8.83,85.83,135.83,19.75,133.67,37.67,170.33,36.67,373,"12",429,"02"
"2014","03044",10,"Comunitat Valenciana",3,"Alicante/Alacant","Bigastro",949.5,39.92,211.25,208.08,31.58,230.33,228.33,59.5,156.25,230.5,444.25,59,910,"12",1016,"01"
"2014","03045",10,"Comunitat Valenciana",3,"Alicante/Alacant","Bolulla",14.83,0.25,4,7.08,0.25,1.42,1.83,1.42,0.42,1.67,11.08,0.25,12,"04",18,"01"
"2014","03046",10,"Comunitat Valenciana",3,"Alicante/Alacant","Busot",225.75,12.75,46.75,58.67,10.58,45.08,51.92,11,15.08,35.5,143.33,20.83,208,"11",254,"02"
"2014","03047",10,"Comunitat Valenciana",3,"Alicante/Alacant","Calp",1888.83,85.08,453.58,433.5,63.17,481.58,371.92,32.25,59.33,319.92,1391,86.33,1525,"08",2194,"01"
"2014","03048",10,"Comunitat Valenciana",3,"Alicante/Alacant","Callosa d'En Sarrià",559.08,17.58,131.58,143.5,19.58,143.17,103.67,149.33,30.67,78.5,292.17,8.42,393,"04",618,"01"
"2014","03049",10,"Comunitat Valenciana",3,"Alicante/Alacant","Callosa de Segura",2091.33,111.17,481.08,428.83,96.83,520.5,452.92,169.83,413.5,287.58,994.33,226.08,1988,"12",2202,"08"
"2014","03050",10,"Comunitat Valenciana",3,"Alicante/Alacant","Campello, el",2345.5,77.58,489.67,547.08,65.83,590.75,574.58,47.58,114.67,340,1760.08,83.17,2192,"07",2534,"01"
"2014","03051",10,"Comunitat Valenciana",3,"Alicante/Alacant","Campo de Mirra/Camp de Mirra, el",43.75,1.42,9,9.92,2.67,6.75,14,6.25,9.08,4,19.25,5.17,32,"12",50,"03"
"2014","03052",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cañada",84.83,5.58,15.5,16.58,1.08,26.83,19.25,10.08,16,5.83,42.25,10.67,71,"12",101,"02"
"2014","03053",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castalla",1066,49.83,181.83,247.58,41.67,271.25,273.83,35.92,334.92,172.33,424.33,98.5,1014,"09",1154,"01"
"2014","03054",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castell de Castells",38.08,1.08,5,13.33,0.17,5.67,12.83,0.58,2.92,2.33,29.25,3,33,"08",44,"03"
"2014","03055",10,"Comunitat Valenciana",3,"Alicante/Alacant","Catral",957.67,40.58,190.92,215.5,39.75,260,210.92,53,231.92,138.75,455,79,903,"06",1045,"08"
"2014","03056",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cocentaina",1476.42,51.25,275.83,350.33,50.5,306.5,442,19.67,377.75,170.58,800.83,107.58,1421,"10",1554,"02"
"2014","03057",10,"Comunitat Valenciana",3,"Alicante/Alacant","Confrides",21,0.33,4.58,7.17,0.25,5.58,3.08,2,1.67,2,14.75,0.58,16,"10",26,"02"
"2014","03058",10,"Comunitat Valenciana",3,"Alicante/Alacant","Cox",635.25,30.75,147.08,133.5,28.42,189.92,105.58,51.83,96.58,80,353.58,53.25,581,"05",703,"08"
"2014","03059",10,"Comunitat Valenciana",3,"Alicante/Alacant","Crevillent",4781.17,192.92,938.75,1020.83,194.92,1083.67,1350.08,151.42,1576,499.58,2097.25,456.92,4579,"12",4969,"01"
"2014","03060",10,"Comunitat Valenciana",3,"Alicante/Alacant","Quatretondeta",13.83,0,3.25,6.5,0,2,2.08,0.42,2,0.5,10.92,0,9,"12",18,"02"
"2014","03061",10,"Comunitat Valenciana",3,"Alicante/Alacant","Daya Nueva",183.83,11.42,35.58,45.83,8,37.42,45.58,10.67,19.5,25.67,110.75,17.25,169,"07",198,"01"
"2014","03062",10,"Comunitat Valenciana",3,"Alicante/Alacant","Daya Vieja",36.33,2.25,5.92,9.5,1.5,7,10.17,4.08,3.33,4.17,19.25,5.5,30,"06",42,"02"
"2014","03063",10,"Comunitat Valenciana",3,"Alicante/Alacant","Dénia",4817,189.67,976.58,1186.5,162.83,1180.67,1120.75,91.58,321.5,805.42,3205,393.5,4292,"08",5311,"01"
"2014","03064",10,"Comunitat Valenciana",3,"Alicante/Alacant","Dolores",856.67,39.58,187.42,201.33,39,182.92,206.42,56.08,183.08,124.17,413,80.33,822,"07",903,"01"
"2014","03065",10,"Comunitat Valenciana",3,"Alicante/Alacant","Elche/Elx",32788.17,1201,6049.67,6901.75,1119.42,7826.92,9689.42,864.5,9032.67,3437.83,16996.25,2456.92,31823,"12",33862,"01"
"2014","03066",10,"Comunitat Valenciana",3,"Alicante/Alacant","Elda",8090.33,417.25,1366.58,1574.33,327,1770.08,2635.08,162.92,2922.25,654.58,3681.75,668.83,7707,"12",8397,"03"
"2014","03067",10,"Comunitat Valenciana",3,"Alicante/Alacant","Facheca",12.5,1.08,2.08,4.25,0,1,4.08,0,1,2.17,9.25,0.08,6,"12",15,"01"
"2014","03068",10,"Comunitat Valenciana",3,"Alicante/Alacant","Famorca",3.58,0.17,0,2.5,0,0,0.92,0,0,0,3.42,0.17,2,"01",5,"11"
"2014","03069",10,"Comunitat Valenciana",3,"Alicante/Alacant","Finestrat",476.92,15.83,101.92,122.58,14.75,125.58,96.25,5.83,17.5,61.33,380.5,11.75,430,"08",530,"03"
"2014","03070",10,"Comunitat Valenciana",3,"Alicante/Alacant","Formentera del Segura",392.5,6,94.08,98.17,11.17,98.92,84.17,33.17,44.75,67.75,227.17,19.67,371,"07",422,"01"
"2014","03071",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gata de Gorgos",520.5,13.67,110.25,149.92,15.42,130.17,101.08,20.25,59.58,108.75,283.83,48.08,487,"08",554,"02"
"2014","03072",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gaianes",42.67,2.17,4.92,16.67,1.58,10.08,7.25,2.17,9.42,4.08,25.75,1.25,39,"12",50,"01"
"2014","03073",10,"Comunitat Valenciana",3,"Alicante/Alacant","Gorga",27.17,2.33,2.83,7.83,0.42,2.58,11.17,1.25,4.33,2,19.25,0.33,24,"01",29,"03"
"2014","03074",10,"Comunitat Valenciana",3,"Alicante/Alacant","Granja de Rocamora",224.92,8.92,55.5,44.17,10.58,60.17,45.58,13.25,45.58,30.67,119.08,16.33,206,"12",239,"05"
"2014","03075",10,"Comunitat Valenciana",3,"Alicante/Alacant","Castell de Guadalest, el",6.83,0,1.25,2.83,0,1.83,0.92,0.67,0,0.17,6,0,5,"05",10,"02"
"2014","03076",10,"Comunitat Valenciana",3,"Alicante/Alacant","Guardamar del Segura",1150.17,34.75,265.75,235.58,35.67,306.25,272.17,45.25,84.25,137.75,856.58,26.33,1023,"07",1275,"01"
"2014","03077",10,"Comunitat Valenciana",3,"Alicante/Alacant","Fondó de les Neus, el/Hondón de las Nieves",234.67,12.5,40.17,61.08,7.58,49.58,63.75,27,54.92,16.67,107,29.08,221,"12",250,"03"
"2014","03078",10,"Comunitat Valenciana",3,"Alicante/Alacant","Hondón de los Frailes",89.58,2.58,19.25,22.42,1.42,23.33,20.58,4.08,20.75,12.92,41.83,10,81,"12",95,"03"
"2014","03079",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ibi",2899.67,120.67,513.5,494.92,102.33,730.58,937.67,92.75,1170.58,206.92,1187.83,241.58,2725,"09",3122,"01"
"2014","03080",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jacarilla",194.92,9.42,37.75,48.5,7.17,39.92,52.17,12,36.5,32.42,94,20,183,"09",218,"01"
"2014","03081",10,"Comunitat Valenciana",3,"Alicante/Alacant","Xaló",194.67,7.25,41.67,54.42,4.42,45.58,41.33,6.75,16.42,28.25,134.42,8.83,178,"08",208,"02"
"2014","03082",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jávea/Xàbia",1887.75,68.42,411.5,483.25,56.67,464,403.92,32.58,69.67,352.33,1259.67,173.5,1615,"07",2174,"01"
"2014","03083",10,"Comunitat Valenciana",3,"Alicante/Alacant","Jijona/Xixona",519.58,35,96.5,125.17,35.58,115.5,111.83,13.33,216.67,44,228,17.58,411,"09",643,"01"
"2014","03084",10,"Comunitat Valenciana",3,"Alicante/Alacant","Lorcha/Orxa, l'",66.17,2,13.42,19.58,4.58,14.25,12.33,0.75,17.17,6.25,39.58,2.42,57,"12",74,"09"
"2014","03085",10,"Comunitat Valenciana",3,"Alicante/Alacant","Llíber",32.42,0.75,7.75,6,0.17,8.42,9.33,0,0.58,6.42,24,1.42,29,"08",36,"05"
"2014","03086",10,"Comunitat Valenciana",3,"Alicante/Alacant","Millena",15.5,0.33,3,3.83,0,4.08,4.25,0.75,1,1.17,12.58,0,13,"03",19,"07"
"2014","03088",10,"Comunitat Valenciana",3,"Alicante/Alacant","Monforte del Cid",696.42,31.42,185.17,168.67,26.67,184.17,100.33,201,88.33,102.83,251,53.25,589,"09",830,"01"
"2014","03089",10,"Comunitat Valenciana",3,"Alicante/Alacant","Monóvar/Monòver",1923.92,88.42,342.25,400.25,73.92,398.17,620.92,57.58,755.58,144.92,797.33,168.5,1848,"12",1994,"01"
"2014","03090",10,"Comunitat Valenciana",3,"Alicante/Alacant","Mutxamel",2280.17,98.08,536,510.42,77.92,591.25,466.5,66.58,142.42,358.25,1626.08,86.83,2184,"08",2420,"01"
"2014","03091",10,"Comunitat Valenciana",3,"Alicante/Alacant","Murla",25.42,0.5,5.5,8.25,2.08,5.17,3.92,0,0,3.42,21.58,0.42,21,"07",30,"05"
"2014","03092",10,"Comunitat Valenciana",3,"Alicante/Alacant","Muro de Alcoy",1015.42,36.33,211.58,196.92,27.25,290.67,252.67,22,283.92,123.33,526.75,59.42,978,"06",1052,"02"
"2014","03093",10,"Comunitat Valenciana",3,"Alicante/Alacant","Novelda",3245.08,144.83,688.25,727.67,124,789.33,771,604.42,685.17,367,1220.58,367.92,3002,"12",3435,"01"
"2014","03094",10,"Comunitat Valenciana",3,"Alicante/Alacant","Nucia, la",1241.25,47,286.67,230.17,41.33,347.58,288.5,24.08,54.17,141.33,990.42,31.25,1121,"08",1403,"01"
"2014","03095",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ondara",863.75,35,192.17,190.92,33.33,232,180.33,22.5,56.67,155,539.33,90.25,786,"06",920,"02"
"2014","03096",10,"Comunitat Valenciana",3,"Alicante/Alacant","Onil",837,33,128.17,170.67,27.58,204.42,273.17,21.25,359.5,58.17,344.17,53.92,787,"11",939,"01"
"2014","03097",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orba",122.75,3.08,21.58,31.42,4,27.08,35.58,2.83,11.25,8.83,93.58,6.25,114,"11",132,"03"
"2014","03098",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orxeta",74,1.25,13.92,23.5,1.42,14.75,19.17,2.5,4.92,9.25,54,3.33,65,"12",84,"04"
"2014","03099",10,"Comunitat Valenciana",3,"Alicante/Alacant","Orihuela",7075.08,272.92,1488.17,1632,272.17,1805.17,1604.67,439.92,784.5,1458.17,3873.42,519.08,6840,"11",7478,"01"
"2014","03100",10,"Comunitat Valenciana",3,"Alicante/Alacant","Parcent",53.08,1.25,13.75,14.33,0.92,11.92,10.92,0.42,0.5,12.67,37.83,1.67,49,"06",57,"01"
"2014","03101",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pedreguer",711.17,27.83,136.83,179.17,16.5,170.33,180.5,16.33,102.42,99.67,425.42,67.33,658,"08",760,"01"
"2014","03102",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pego",852.75,29,199.17,179.67,40.08,220.42,184.42,58,65.33,131.67,524.08,73.67,818,"06",876,"08"
"2014","03103",10,"Comunitat Valenciana",3,"Alicante/Alacant","Penàguila",32.75,0.67,10.58,4.42,0.92,11.17,5,0.25,1.42,3.5,26.92,0.67,30,"05",35,"01"
"2014","03104",10,"Comunitat Valenciana",3,"Alicante/Alacant","Petrer",5605.08,279.17,893.92,1026.08,209.42,1332.83,1863.67,49.5,2384.42,421.17,2343.5,406.5,5309,"12",5840,"03"
"2014","03105",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pinós, el/Pinoso",788.67,38.58,153.58,168.83,33.17,202.75,191.75,55.83,250,58.58,312.08,112.17,748,"09",842,"03"
"2014","03106",10,"Comunitat Valenciana",3,"Alicante/Alacant","Planes",86.75,6.5,15.42,35.33,0.92,11.83,16.75,17.33,23.33,16.17,28.33,1.58,79,"05",95,"02"
"2014","03107",10,"Comunitat Valenciana",3,"Alicante/Alacant","Polop",362.5,11.42,80.42,82.67,10.25,116.67,61.08,13.33,23.25,39.83,275.58,10.5,320,"09",416,"01"
"2014","03109",10,"Comunitat Valenciana",3,"Alicante/Alacant","Rafal",535.25,29.42,127,141.33,18.5,130.33,88.67,42.67,66.17,143.33,242.5,40.58,513,"12",564,"01"
"2014","03110",10,"Comunitat Valenciana",3,"Alicante/Alacant","Ràfol d'Almúnia, El",29.58,2,4.17,9.08,0.75,6.58,7,1.25,0.17,1.92,23.92,2.33,22,"12",36,"02"
"2014","03111",10,"Comunitat Valenciana",3,"Alicante/Alacant","Redován",1152.42,51.75,237.67,265.67,36,303.25,258.08,63.58,136.5,251.33,608,93,1107,"12",1193,"01"
"2014","03112",10,"Comunitat Valenciana",3,"Alicante/Alacant","Relleu",85.42,1.83,22.83,21,3.08,11.42,25.25,3.25,6.33,14.83,57.67,3.33,75,"04",91,"07"
"2014","03113",10,"Comunitat Valenciana",3,"Alicante/Alacant","Rojales",788.92,31.08,177.33,202.75,32.42,160.17,185.17,49.08,66.83,175,460.83,37.17,733,"12",873,"01"
"2014","03114",10,"Comunitat Valenciana",3,"Alicante/Alacant","Romana, la",209.5,11.42,37.33,51,9.5,65.25,35,40.58,52.25,12.33,78.33,26,180,"11",223,"02"
"2014","03115",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sagra",28.25,0.5,7.17,8.58,0,2.75,9.25,0.83,2.67,6.42,14.58,3.75,25,"06",31,"01"
"2014","03116",10,"Comunitat Valenciana",3,"Alicante/Alacant","Salinas",267.92,14.33,42.08,54.33,13.08,49.08,95,23.33,110,23.25,101,10.33,251,"12",281,"10"
"2014","03117",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sanet y Negrals",43.75,0,6.5,10.83,1.17,11.08,14.17,1.92,7.25,7.17,24.83,2.58,38,"06",48,"02"
"2014","03118",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Fulgencio",530.58,22.08,116.33,125.08,19,111.83,136.25,19.08,50.83,69.75,344,46.92,492,"07",573,"01"
"2014","03119",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sant Joan d'Alacant",2130.83,73.33,444.42,466.25,58.42,559.5,528.92,33.33,96.5,291.75,1571.75,137.5,2005,"07",2275,"02"
"2014","03120",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Miguel de Salinas",494.33,21.42,103.42,118.42,23.08,107.83,120.17,26.83,24.08,102.92,318,22.5,472,"06",541,"01"
"2014","03121",10,"Comunitat Valenciana",3,"Alicante/Alacant","Santa Pola",3130.42,133.08,681.42,604.33,118.08,867.92,725.58,46.67,326.25,326.33,2258.25,172.92,2753,"08",3431,"01"
"2014","03122",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Vicente del Raspeig/Sant Vicent del Raspeig",6510.83,269.83,1483.17,1366.08,234.08,1832.67,1325,141.58,577.5,948.17,4298.42,545.17,6261,"07",6924,"01"
"2014","03123",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sax",1349.25,71.33,209.42,264.83,53.75,322.33,427.58,29.83,524.5,92.08,520.5,182.33,1272,"12",1443,"08"
"2014","03124",10,"Comunitat Valenciana",3,"Alicante/Alacant","Sella",40.08,4.33,11.33,10.67,1.17,6.92,5.67,3,1.83,6.75,26.33,2.17,32,"12",51,"01"
"2014","03125",10,"Comunitat Valenciana",3,"Alicante/Alacant","Senija",46.42,1.75,13.25,6.33,1.75,9.75,13.58,1,3.42,5.25,34,2.75,41,"08",53,"04"
"2014","03127",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tàrbena",25.92,1,4,11.42,0.67,6.17,2.67,0.75,0,4,20.5,0.67,23,"10",29,"02"
"2014","03128",10,"Comunitat Valenciana",3,"Alicante/Alacant","Teulada",664.83,23.58,141.5,161.33,23.5,175.92,139,14.17,22.42,125.42,472.42,30.42,565,"08",762,"01"
"2014","03129",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tibi",120.67,2.92,22.5,27.58,5.83,27.67,34.17,1.92,31.5,9.33,72.33,5.58,111,"08",130,"04"
"2014","03130",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tollos",2.5,0.08,0.67,0.75,0,0,1,0.25,0,0,2.17,0.08,1,"12",4,"10"
"2014","03131",10,"Comunitat Valenciana",3,"Alicante/Alacant","Tormos",18.5,0.33,1.33,3.58,2.58,1.92,8.75,1,3.17,3.25,8.92,2.17,15,"09",23,"01"
"2014","03132",10,"Comunitat Valenciana",3,"Alicante/Alacant","Torremanzanas/Torre de les Maçanes, la",56,4.58,10,11.58,0.83,12.42,16.58,0.25,14.08,7.75,30.5,3.42,52,"09",59,"01"
"2014","03133",10,"Comunitat Valenciana",3,"Alicante/Alacant","Torrevieja",9678.08,382.33,2061.58,2291.83,343.92,2323.33,2275.08,338.42,451.67,1637.42,6911.75,338.83,8692,"08",10633,"01"
"2014","03134",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall d'Alcalà, la",14.42,0.42,2,4.17,0,4.58,3.25,3.42,0.33,1.75,8.92,0,12,"06",18,"01"
"2014","03135",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall d'Ebo, la",19.75,2.92,5,3.83,2.17,2.42,3.42,2.25,0.5,1.92,12.42,2.67,17,"01",23,"06"
"2014","03136",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall de Gallinera",34.75,4.42,7.5,10.75,0.92,5.75,5.42,5.42,2.08,1.42,22.25,3.58,29,"07",41,"12"
"2014","03137",10,"Comunitat Valenciana",3,"Alicante/Alacant","Vall de Laguar, la",62.58,0.83,9.5,23.92,2.25,9.25,16.83,5.33,2,9.17,43,3.08,57,"12",69,"02"
"2014","03138",10,"Comunitat Valenciana",3,"Alicante/Alacant","Verger, el",525.83,15.08,100.5,156.17,16.75,120.92,116.42,10.17,36.25,114.08,322.92,42.42,471,"08",585,"01"
"2014","03139",10,"Comunitat Valenciana",3,"Alicante/Alacant","Villajoyosa/Vila Joiosa, la",3992.42,150.08,926.25,938.75,131.75,977.92,867.67,90.58,321.08,598.17,2763.42,219.17,3529,"08",4568,"01"
"2014","03140",10,"Comunitat Valenciana",3,"Alicante/Alacant","Villena",4657.08,179,926.42,919.33,155.5,1100.08,1376.75,378.67,1398.33,452.83,1790.25,637,4479,"12",4848,"04"
"2014","03901",10,"Comunitat Valenciana",3,"Alicante/Alacant","Poblets, els",158,5.25,25.83,40.08,4.33,38.08,44.42,1.67,16.33,23.08,102.75,14.17,152,"07",163,"01"
"2014","03902",10,"Comunitat Valenciana",3,"Alicante/Alacant","Pilar de la Horadada",1465.83,69.25,332.25,324.92,63.67,396.33,279.42,212.08,67.17,208,928.5,50.08,1250,"07",1601,"02"
"2014","03903",10,"Comunitat Valenciana",3,"Alicante/Alacant","Montesinos, Los",461.83,24.67,97.17,124.42,16.75,110.92,87.92,43.08,29.5,90.92,289.17,9.17,424,"06",506,"01"
"2014","03904",10,"Comunitat Valenciana",3,"Alicante/Alacant","San Isidro",243.42,9.17,49.67,53.08,12.58,60.33,58.58,13.08,57.92,31.25,129.83,11.33,230,"12",255,"09"
"2014","04001",1,"Andalucía",4,"Almería","Abla",126.58,7.5,30.67,38,9.5,31.08,9.83,11,5.75,14.83,84.92,10.08,120,"02",134,"08"
"2014","04002",1,"Andalucía",4,"Almería","Abrucena",77.33,4.5,17.5,20,6.92,20.58,7.83,13.25,3.25,15.33,37.33,8.17,67,"12",88,"09"
"2014","04003",1,"Andalucía",4,"Almería","Adra",3033.92,148.17,663.67,581.08,187.17,860,593.83,477.5,181,503.17,1577.67,294.58,2622,"01",3581,"08"
"2014","04004",1,"Andalucía",4,"Almería","Albánchez",34,1.42,9.33,7.25,2.58,9.17,4.25,0.75,3.92,3.25,24.17,1.92,26,"08",42,"02"
"2014","04005",1,"Andalucía",4,"Almería","Alboloduy",55.42,5,13.83,14.67,3.33,12.83,5.75,5.92,2.75,14.17,27,5.58,45,"10",63,"07"
"2014","04006",1,"Andalucía",4,"Almería","Albox",1022.42,59.67,234.08,228.5,65.33,287.42,147.42,81.33,94.42,171.42,568.25,107,925,"12",1072,"08"
"2014","04007",1,"Andalucía",4,"Almería","Alcolea",87.42,3.5,12.5,31.75,9.5,21.83,8.33,9.58,1.67,20.08,51.67,4.42,79,"01",98,"08"
"2014","04008",1,"Andalucía",4,"Almería","Alcóntar",26.42,0.25,5.08,8.42,0,7.33,5.33,1.42,3,7.25,12,2.75,20,"02",33,"08"
